ID;Year_Birth;Education;Marital_Status;Income;Kid_Home;Teen_Home;Total_Children;Days_Since_Last_Purchase;start_membership;Days_Since_Join;Amt_Wines;Amt_Fruits;Amt_Meat_Products;Amt_Fish_Products;Amt_Sweet_Products;Amt_Gold_Products;Total_Spend;Spend_Income_Ratio;Age;Num_Deals_Purchases;Num_Web_Purchases;Num_Catalog_Purchases;Num_Store_Purchases;Total_Purchases;NumWebVisitsMonth;Accepted_Cmp_1;Accepted_Cmp_2;Accepted_Cmp_3;Accepted_Cmp_4;Accepted_Cmp_5;Accepted_Last_Cmp;Complain
2730;1955;3;1;80317.0;0;0;0;64;2013-08-20;4439;536;11;387;149;91;57;1231;0.015326767683055891;70;1;3;4;10;18;1;0;0;0;0;0;0;0
2795;1958;4;1;30523.0;2;1;3;0;2013-07-01;4489;5;0;3;0;0;5;13;0.0004259083314222062;67;1;1;0;2;4;7;0;0;0;0;0;0;0
9260;1945;5;2;70356.0;0;0;0;20;2012-11-05;4727;1349;16;249;43;16;33;1706;0.024248109613963273;80;2;10;6;9;27;6;0;0;0;0;0;0;0
8182;1984;3;2;23228.0;1;0;1;91;2014-01-05;4301;53;3;49;7;4;5;121;0.0052092302393662825;41;4;3;0;4;11;8;0;0;0;0;0;0;0
10095;1975;5;4;74165.0;0;0;0;9;2013-05-01;4550;1001;12;240;16;12;12;1293;0.0174340996426886;50;1;5;4;10;20;2;0;0;0;0;0;0;0
8475;1973;5;2;157243.0;0;1;1;98;2014-03-01;4246;20;2;1582;1;2;1;1608;0.01022621038774381;52;15;0;22;0;37;0;0;0;0;0;0;0;0
4370;1966;3;3;43482.0;2;1;3;83;2013-11-13;4354;18;1;32;6;3;28;88;0.002023825950968217;59;3;2;0;4;9;6;0;0;0;0;0;0;0
10573;1953;3;4;62551.0;0;0;0;27;2013-11-18;4349;125;16;98;134;21;27;421;0.006730507905549072;72;1;6;7;4;18;3;0;0;1;0;0;0;0
3712;1959;3;4;52332.0;0;0;0;63;2013-08-28;4431;212;5;33;7;0;2;259;0.004949170679507758;66;1;3;2;6;12;4;0;0;0;1;0;0;0
6637;1988;3;1;66951.0;0;0;0;46;2013-11-02;4365;277;162;305;173;76;124;1117;0.016683843407865454;37;1;3;4;7;15;1;0;0;0;0;0;0;0
3152;1957;3;3;26091.0;1;1;2;84;2014-02-25;4250;15;10;19;8;17;20;89;0.0034111379402859223;68;3;2;1;3;9;5;0;0;0;0;0;0;0
5610;1965;3;3;33456.0;1;1;2;58;2014-04-21;4195;7;3;10;8;1;7;36;0.0010760401721664275;60;2;1;0;3;6;7;0;0;0;0;0;0;0
6460;1982;3;2;28718.0;1;0;1;78;2013-07-13;4477;12;4;6;11;8;16;57;0.001984817884253778;43;2;2;0;3;7;8;0;0;0;0;0;0;0
1349;1970;3;2;50447.0;2;0;2;4;2014-04-21;4195;85;7;24;2;3;27;148;0.0029337720776260235;55;1;3;1;3;8;6;0;0;0;0;0;0;0
1880;1959;5;3;53537.0;1;1;2;17;2014-01-30;4276;81;0;6;0;0;6;93;0.0017371163867979154;66;2;2;1;3;8;5;0;0;0;0;0;0;0
641;1967;3;1;52074.0;0;1;1;77;2014-04-04;4212;59;0;12;0;0;48;119;0.0022852095095441103;58;1;2;2;2;7;4;0;0;1;0;0;0;0
8717;1975;5;2;80427.0;0;1;1;56;2012-09-12;4781;1149;71;449;69;71;26;1835;0.022815721088689123;50;1;11;8;8;28;5;0;0;0;0;0;0;0
10314;1948;5;2;83837.0;0;0;0;79;2012-12-16;4686;847;66;119;86;89;111;1318;0.01572098238248029;77;1;9;10;5;25;4;1;0;0;1;0;1;0
10854;1970;5;2;38853.0;1;1;2;90;2014-05-23;4163;29;0;14;0;0;2;45;0.0011582117211026176;55;2;2;0;3;7;7;0;0;0;0;0;0;0
10492;1959;3;3;38285.0;2;1;3;96;2014-06-24;4131;2;0;5;2;0;1;10;0.0002611989029646076;66;1;0;0;3;4;2;0;0;0;0;0;0;0
7698;1976;5;2;51650.0;0;1;1;81;2014-05-11;4175;152;3;22;2;5;7;191;0.0036979670861568247;49;1;4;1;4;10;5;0;0;0;0;0;0;0
3559;1988;2;2;16248.0;1;0;1;77;2014-05-10;4176;12;11;10;3;12;9;57;0.0035081240768094534;37;3;2;1;3;9;6;0;0;0;0;0;0;0
10562;1946;4;2;66835.0;0;0;0;21;2013-09-28;4400;620;26;195;34;17;141;1033;0.015455973666492108;79;1;6;4;13;24;2;0;0;0;0;0;0;0
10796;1984;4;2;30477.0;1;0;1;16;2014-01-22;4284;47;1;6;0;0;12;66;0.002165567477113889;41;1;1;1;3;6;6;0;0;0;0;0;0;0
2563;1961;1;2;28249.0;0;0;0;80;2014-06-15;4140;1;9;7;2;14;10;43;0.0015221777762044674;64;1;2;0;3;6;6;0;0;0;0;0;0;0
3518;1983;3;2;25271.0;1;0;1;45;2012-12-05;4697;10;1;18;10;4;7;50;0.001978552490997586;42;1;1;1;2;5;9;0;0;0;0;0;0;0
5823;1970;5;1;32303.0;0;1;1;63;2014-03-08;4239;35;0;2;0;0;2;39;0.001207318205739405;55;2;1;0;4;7;5;0;0;0;0;0;0;0
3934;1966;3;2;61286.0;0;1;1;34;2013-08-02;4457;356;0;107;19;9;117;608;0.009920699670397807;59;2;7;1;8;18;5;0;0;0;0;0;0;0
6982;1976;3;2;74068.0;0;0;0;14;2013-03-19;4593;783;30;537;140;76;15;1581;0.021345250310525463;49;1;4;10;9;24;2;0;0;0;0;0;0;0
6431;1964;5;2;45759.0;1;1;2;13;2013-02-23;4617;42;1;18;3;0;4;68;0.0014860464608055246;61;2;2;0;3;7;7;0;0;0;0;0;0;0
9733;1978;1;3;24882.0;1;0;1;52;2012-09-09;4784;1;4;10;29;0;36;80;0.0032151756289687324;47;1;1;1;2;5;6;0;0;1;0;0;0;0
5602;1989;5;3;66973.0;0;0;0;98;2013-05-17;4534;466;22;432;147;113;102;1282;0.019142042315560003;36;1;8;7;12;28;3;0;0;0;0;0;0;0
7829;1900;2;4;36640.0;1;0;1;99;2013-09-26;4402;15;6;8;7;4;25;65;0.0017740174672489083;125;1;2;1;2;6;5;0;0;0;0;0;0;1
1324;1988;3;2;38872.0;1;0;1;93;2013-05-30;4521;23;3;21;3;19;22;91;0.0023410166700967277;37;2;3;0;3;8;8;0;0;0;0;0;0;0
326;1973;3;2;51148.0;1;1;2;38;2013-02-18;4622;235;6;45;8;9;12;315;0.00615859857667944;52;4;5;1;6;16;6;0;0;0;0;0;0;0
7224;1977;3;2;31353.0;1;1;2;24;2013-12-29;4308;10;0;10;3;1;7;31;0.000988741109303735;48;2;1;1;2;6;8;0;0;0;0;0;0;0
6999;1980;4;2;69661.0;0;0;0;80;2014-05-13;4173;656;16;106;32;16;8;834;0.01197226568668265;45;1;7;3;12;23;3;0;0;0;0;0;0;0
9938;1954;3;2;80067.0;0;0;0;82;2013-09-19;4409;519;17;813;27;173;51;1600;0.019983264016386275;71;1;4;6;6;17;2;0;0;0;0;1;0;0
6422;1954;3;2;86718.0;0;0;0;20;2013-01-17;4654;344;189;482;50;33;172;1270;0.01464517170598953;71;1;5;6;5;17;2;0;0;0;0;0;0;0
3182;1973;5;1;46854.0;1;1;2;81;2014-03-31;4216;96;1;79;7;1;79;263;0.005613181371921287;52;6;5;1;3;15;8;0;0;1;0;0;1;0
7300;1952;3;4;69142.0;0;1;1;50;2014-06-29;4126;448;4;34;6;4;39;535;0.007737699227676376;73;3;8;1;7;19;5;0;0;0;1;0;0;0
10424;1968;3;1;75922.0;0;0;0;60;2013-12-09;4328;265;138;553;224;23;92;1295;0.017056979531624564;57;1;4;4;9;18;1;0;0;0;0;0;0;0
8727;1978;3;4;63693.0;0;1;1;63;2013-10-14;4384;587;43;337;42;87;54;1150;0.018055359301650104;47;3;11;6;9;29;6;0;0;0;0;0;0;0
2798;1977;5;3;102160.0;0;0;0;54;2012-11-02;4730;763;29;138;76;176;58;1240;0.012137823022709476;48;0;7;9;10;26;4;1;0;0;1;1;1;0
1030;1965;5;1;40637.0;1;1;2;72;2013-07-17;4473;22;0;13;0;0;3;38;0.0009351083987499077;60;2;1;0;3;6;7;0;0;0;0;0;0;0
624;1984;4;1;18890.0;0;0;0;5;2012-11-10;4722;6;4;1;7;2;15;35;0.0018528321863419798;41;1;0;1;2;4;6;0;0;1;0;0;1;0
5176;1988;3;3;29604.0;1;0;1;88;2013-12-08;4329;7;6;13;7;6;14;53;0.0017902986082961763;37;1;1;0;3;5;9;0;0;1;0;0;0;0
5552;1963;4;4;48721.0;1;1;2;50;2013-05-13;4538;81;18;113;47;13;21;293;0.006013833870404959;62;6;4;2;5;17;6;0;0;0;0;0;0;0
868;1966;3;2;44794.0;0;1;1;99;2014-06-08;4147;54;0;7;0;0;4;65;0.0014510871991784615;59;1;2;0;3;6;6;0;0;0;0;0;0;0
380;1954;3;4;64497.0;0;1;1;17;2012-09-10;4783;1170;48;320;42;32;192;1804;0.02797029319193141;71;5;11;4;9;29;8;0;0;1;0;0;1;0
2677;1956;3;3;46097.0;0;1;1;11;2013-03-31;4581;72;24;68;65;4;8;241;0.005228105950495694;69;5;3;1;6;15;4;0;0;0;0;0;0;0
6521;1954;3;3;77972.0;0;0;0;18;2014-03-18;4229;613;22;319;33;102;12;1101;0.014120453496126815;71;1;4;6;9;20;1;0;0;0;0;0;0;0
6927;1968;5;2;44377.0;1;1;2;70;2012-10-05;4758;224;0;30;0;0;10;264;0.005949027649458052;57;8;5;1;5;19;8;0;0;0;0;0;0;0
2877;1974;4;3;46014.0;1;1;2;21;2013-01-21;4650;410;0;59;19;9;44;541;0.011757291259181988;51;10;7;1;8;26;7;0;0;0;0;0;0;0
0;1985;3;2;70951.0;0;0;0;66;2013-05-04;4547;239;10;554;254;87;54;1198;0.016884892390523036;40;1;3;4;9;17;1;0;0;0;0;0;0;0
1584;1977;3;2;41443.0;1;0;1;79;2014-04-01;4215;171;7;171;25;19;89;482;0.01163043215983399;48;6;8;1;5;20;8;0;0;0;0;0;0;0
7264;1978;2;1;52195.0;2;1;3;2;2014-05-12;4174;12;0;4;0;0;1;17;0.00032570169556470925;47;1;1;0;2;4;8;0;0;0;0;0;0;0
6274;1948;4;2;83790.0;0;0;0;81;2013-11-15;4352;1076;16;417;42;48;16;1615;0.01927437641723356;77;1;8;10;6;25;3;0;0;0;1;1;0;0
1377;1954;4;6;44551.0;0;1;1;24;2013-08-31;4428;182;4;33;0;0;66;285;0.0063971628021817694;71;2;4;1;5;12;7;0;0;0;0;0;0;0
454;1980;3;3;69508.0;1;0;1;48;2012-11-14;4718;824;32;162;42;32;43;1135;0.016329055648270703;45;2;11;4;11;28;6;0;0;0;0;0;0;0
1755;1988;2;3;45204.0;1;0;1;93;2014-04-11;4205;30;11;25;29;1;18;114;0.00252190071675073;37;1;1;1;4;7;3;0;0;0;0;0;0;0
2075;1969;3;2;72460.0;0;0;0;56;2013-11-14;4353;377;10;540;80;30;10;1047;0.014449351366271046;56;1;3;5;7;16;1;0;0;0;0;0;0;0
4785;1970;5;3;77622.0;0;2;2;3;2014-04-14;4202;520;7;154;19;0;14;714;0.009198423127463863;55;2;6;3;11;22;3;0;0;0;0;0;0;0
9076;1980;5;2;30732.0;1;0;1;44;2013-01-05;4666;155;1;25;0;1;3;185;0.006019783938565664;45;4;4;1;4;13;8;0;0;0;0;0;0;0
7079;1962;3;4;63887.0;0;1;1;38;2012-09-08;4785;897;23;207;15;11;92;1245;0.019487532674879085;63;5;9;6;12;32;6;0;0;0;0;0;0;0
4653;1978;3;3;42011.0;1;0;1;46;2013-03-26;4586;131;0;16;2;1;39;189;0.004498821737164076;47;4;3;1;4;12;8;0;0;0;0;0;0;0
7375;1976;3;3;51369.0;0;1;1;84;2012-10-25;4738;297;7;79;0;11;182;576;0.011212988378204754;49;2;8;2;4;16;8;0;0;0;0;0;0;0
709;1952;3;4;51537.0;0;1;1;27;2012-12-09;4693;787;20;204;0;0;92;1103;0.02140209946252207;73;3;2;2;11;18;8;0;0;0;0;0;0;0
460;1972;5;2;79930.0;0;0;0;72;2012-08-08;4816;792;86;740;67;51;17;1753;0.02193169022895033;53;1;3;5;8;17;2;0;0;0;0;0;0;0
3726;1986;5;3;34320.0;1;0;1;66;2014-02-16;4259;4;1;9;3;0;0;17;0.0004953379953379954;39;1;1;0;2;4;8;0;0;0;0;0;0;0
6798;1966;3;1;37070.0;1;1;2;30;2013-03-20;4592;231;7;137;4;15;39;433;0.011680604262206636;59;9;5;1;8;23;7;0;0;0;0;0;1;0
5341;1962;2;4;81975.0;0;1;1;2;2013-01-05;4666;983;76;184;180;138;27;1588;0.01937175968283013;63;1;6;3;4;14;7;0;0;0;0;1;0;0
1606;1971;3;3;38590.0;1;0;1;65;2013-05-15;4536;3;1;8;4;3;3;22;0.0005700958797615963;54;1;1;0;2;4;8;0;0;0;0;0;0;0
9617;1951;3;1;15033.0;0;0;0;37;2014-04-16;4200;0;4;5;6;0;4;19;0.0012638861172088072;74;1;1;0;3;5;3;0;0;0;0;0;0;0
3233;1965;5;2;62745.0;0;1;1;89;2013-03-23;4589;562;21;464;28;10;32;1117;0.01780221531596143;60;3;7;8;11;29;5;0;0;0;0;0;0;0
89;1975;2;2;22212.0;1;0;1;49;2013-12-09;4328;5;9;20;6;8;21;69;0.0031064289573203676;50;2;2;0;4;8;6;0;0;0;0;0;0;0
2936;1982;4;3;23661.0;1;0;1;46;2013-12-04;4333;18;0;4;0;0;1;23;0.0009720637335700098;43;1;1;0;3;5;7;0;0;0;0;0;0;0
9449;1958;5;1;79761.0;0;1;1;32;2013-10-04;4394;415;5;124;15;35;11;605;0.007585160667494139;67;1;5;2;11;19;3;0;0;0;0;0;0;0
7297;1973;3;1;7500.0;1;0;1;54;2013-12-26;4311;5;3;10;12;7;20;57;0.0076;52;4;3;1;3;11;7;0;0;0;0;0;0;0
11004;1893;2;1;60182.0;0;1;1;23;2014-05-17;4169;8;0;5;7;0;2;22;0.0003655578079824532;132;1;1;0;2;4;4;0;0;0;0;0;0;0
313;1968;3;6;73455.0;0;0;0;98;2013-10-28;4370;901;61;757;186;163;20;2088;0.028425566673473554;57;1;6;5;10;22;3;0;0;0;1;0;0;0
9940;1958;3;3;64961.0;0;1;1;97;2012-12-23;4679;382;114;276;75;124;38;1009;0.01553239636089346;67;2;6;4;4;16;3;0;0;0;0;0;0;0
10735;1971;3;1;22804.0;1;0;1;75;2013-07-31;4459;14;1;7;2;1;1;26;0.0011401508507279424;54;1;2;0;2;5;9;0;0;0;0;0;0;0
9529;1990;3;2;73687.0;0;0;0;8;2013-11-28;4339;559;153;503;218;13;181;1627;0.022079878404603254;35;1;3;9;9;22;2;1;0;0;0;0;1;0
6439;1958;3;2;61074.0;0;1;1;37;2012-08-17;4807;789;0;133;0;28;152;1102;0.018043684710351376;67;7;11;5;8;31;7;0;0;0;0;0;0;0
7411;1964;5;2;31686.0;1;1;2;31;2014-06-05;4150;11;0;5;0;0;1;17;0.000536514549012182;61;2;1;0;3;6;6;0;0;0;0;0;0;0
2176;1972;3;2;80134.0;1;0;1;40;2013-05-20;4531;1218;16;272;104;0;80;1690;0.021089674794718846;53;2;5;3;6;16;6;1;0;0;1;1;1;0
9265;1953;3;2;75027.0;0;1;1;74;2013-01-09;4662;925;64;179;133;12;77;1390;0.018526663734388955;72;2;9;4;6;21;5;0;0;0;0;0;0;0
8867;1988;5;2;67546.0;0;0;0;90;2012-08-31;4793;864;134;768;150;38;172;2126;0.03147484677108933;37;1;4;10;5;20;3;0;0;0;0;0;0;0
8932;1969;4;3;65176.0;0;1;1;57;2012-10-29;4734;960;28;183;220;70;70;1531;0.02349024180680005;56;4;9;6;6;25;6;0;0;0;0;0;0;0
10236;1975;4;1;31160.0;1;0;1;59;2013-09-16;4412;16;3;25;6;1;13;64;0.0020539152759948653;50;2;2;0;3;7;8;0;0;0;0;0;0;0
6340;1985;3;1;29938.0;1;0;1;52;2013-10-27;4371;3;3;7;0;2;11;26;0.0008684614870732848;40;2;1;0;3;6;6;0;0;0;0;0;0;0
10089;1974;3;4;102692.0;0;0;0;5;2013-04-05;4576;168;148;444;32;172;148;1112;0.01082849686441008;51;1;6;9;13;29;2;1;1;0;1;1;1;0
2227;1958;2;3;26490.0;0;0;0;92;2012-09-22;4771;45;47;52;21;20;25;210;0.007927519818799546;67;2;3;1;5;11;6;0;0;0;0;0;0;0
10992;1967;3;3;75702.0;1;1;2;77;2012-08-29;4795;650;28;353;45;42;30;1148;0.015164724842144197;58;5;4;6;11;26;8;0;0;0;0;0;0;0
5304;1974;5;1;30899.0;1;0;1;35;2012-10-13;4750;24;0;8;0;0;1;33;0.001067995728017088;51;2;1;0;3;6;6;0;0;0;0;0;0;0
309;1961;5;3;63342.0;0;1;1;48;2012-10-16;4747;918;21;118;13;10;21;1101;0.017381831959837075;64;3;8;3;5;19;6;0;0;0;1;0;0;0
3406;1964;3;1;45989.0;0;1;1;97;2012-10-22;4741;138;33;87;28;24;12;322;0.007001674313422775;61;4;3;2;7;16;3;0;0;0;0;0;0;0
2661;1964;3;1;18701.0;1;1;2;95;2013-06-04;4516;12;4;2;10;6;10;44;0.002352815357467515;61;4;2;0;4;10;5;0;0;0;0;0;0;0
3153;1957;5;1;40737.0;2;1;3;24;2013-12-08;4329;11;0;4;0;0;2;17;0.0004173110440140413;68;1;1;0;2;4;8;0;0;0;0;0;0;0
10264;1979;3;4;15287.0;1;0;1;60;2012-10-10;4753;1;2;8;4;3;13;31;0.0020278668149407994;46;2;1;1;2;6;7;0;0;1;0;0;1;0
1184;1968;5;4;69674.0;0;2;2;46;2013-05-22;4529;554;41;215;11;0;24;845;0.012127909980767574;57;3;10;2;10;25;5;0;0;0;0;0;0;0
4200;1970;4;2;44159.0;1;0;1;85;2014-06-17;4138;167;2;62;24;13;7;275;0.006227496093661541;55;4;4;1;6;15;5;0;0;0;0;0;0;0
9396;1978;5;2;37717.0;1;0;1;31;2012-11-23;4709;9;0;6;4;1;5;25;0.0006628310841265212;47;1;1;0;2;4;9;0;0;0;0;0;0;0
2387;1952;4;3;43776.0;1;1;2;9;2013-02-03;4637;177;2;71;3;2;20;275;0.006281980994152047;73;6;5;2;4;17;8;0;0;0;0;0;1;0
6690;1966;4;2;38179.0;1;1;2;30;2013-03-14;4598;38;4;22;4;2;20;90;0.0023573168495769924;59;4;3;1;3;11;7;0;0;0;0;0;0;0
1225;1963;3;2;80124.0;0;0;0;47;2014-06-26;4129;483;84;398;205;84;241;1495;0.018658579202236535;62;1;3;7;8;19;1;0;0;1;0;0;0;0
9703;1970;5;2;38097.0;1;1;2;70;2012-10-15;4748;77;2;35;0;1;69;184;0.004829776622831194;55;4;3;2;2;11;7;0;0;1;0;0;1;0
291;1970;3;2;72940.0;0;0;0;13;2013-06-19;4501;182;74;298;162;149;116;981;0.01344941047436249;55;1;3;3;6;13;1;0;0;0;0;0;0;0
4557;1970;3;3;22070.0;1;0;1;11;2013-10-04;4394;10;7;19;8;2;21;67;0.003035795197100136;55;2;2;2;2;8;6;0;0;0;0;0;0;0
2379;1953;3;1;69267.0;0;0;0;31;2012-09-22;4771;778;44;499;95;73;146;1635;0.02360431374247477;72;2;3;4;5;14;7;0;0;0;0;0;1;0
5726;1983;4;1;31788.0;1;0;1;15;2014-03-20;4227;16;7;23;0;8;6;60;0.001887504718761797;42;3;3;0;4;10;5;0;0;0;0;0;0;1
3066;1975;5;3;61905.0;0;1;1;2;2014-02-04;4271;167;0;43;6;2;13;231;0.0037315241095226557;50;2;4;2;4;12;5;0;0;0;0;0;0;0
6336;1960;3;2;29315.0;1;1;2;55;2014-04-06;4210;13;2;14;8;7;4;48;0.0016373870032406618;65;4;2;0;4;10;6;0;0;0;0;0;0;0
10967;1963;3;4;33378.0;1;1;2;38;2013-02-06;4634;33;6;40;3;7;10;99;0.0029660255257954343;62;3;2;0;4;9;7;0;0;0;0;0;0;0
2304;1963;5;3;66313.0;0;1;1;86;2013-09-16;4412;625;7;99;10;22;7;770;0.011611599535536019;62;2;6;3;12;23;4;0;0;0;0;0;0;0
3445;1956;3;1;60714.0;0;0;0;56;2013-01-17;4654;216;162;224;101;92;162;957;0.015762427117304082;69;2;7;4;10;23;5;0;0;0;0;0;1;0
7828;1981;4;3;77882.0;0;0;0;29;2014-04-30;4186;68;129;396;188;22;15;818;0.010503068745024524;44;1;3;3;5;12;1;0;0;0;0;0;0;0
3762;1986;5;1;69867.0;0;0;0;30;2013-04-02;4579;196;0;512;33;130;54;925;0.01323944065152361;39;1;3;5;8;17;1;1;0;0;0;0;1;0
4391;1968;4;4;63841.0;0;1;1;64;2013-04-21;4560;635;15;100;20;7;131;908;0.014222834855343744;57;1;9;3;9;22;6;0;0;0;0;0;0;0
4669;1981;1;2;24480.0;1;0;1;46;2013-02-11;4629;4;19;9;28;25;17;102;0.004166666666666667;44;3;3;0;4;10;7;0;0;0;0;0;0;0
1672;1974;5;3;65640.0;0;1;1;74;2014-03-01;4246;204;7;149;20;15;66;461;0.00702315661182206;51;1;5;1;8;15;2;0;0;0;0;0;0;0
8962;1975;4;2;44319.0;1;1;2;18;2014-04-17;4199;26;0;8;0;0;3;37;0.0008348563821385861;50;2;2;0;3;7;5;0;0;0;0;0;0;0
9974;1974;3;2;30631.0;1;0;1;75;2013-07-12;4478;15;6;20;4;5;20;70;0.002285266560020894;51;1;3;1;2;7;7;0;0;0;0;0;0;0
10983;1952;3;3;75278.0;0;0;0;17;2013-01-29;4642;304;98;230;150;74;74;930;0.012354207072451447;73;1;6;3;13;23;3;0;0;0;0;0;0;0
8148;1956;4;3;50898.0;1;1;2;88;2013-01-08;4663;285;28;242;55;114;135;859;0.016876891036975913;69;13;6;2;12;33;5;0;0;0;0;0;0;0
10102;1966;3;6;79946.0;0;0;0;19;2014-05-12;4174;395;183;565;166;141;28;1478;0.018487479048357642;59;1;5;11;5;22;3;0;0;0;0;0;0;0
4697;1949;4;4;35416.0;0;0;0;62;2013-06-13;4507;248;3;81;4;3;51;390;0.011011971990060989;76;3;7;1;5;16;8;0;0;0;0;0;0;0
9262;1984;2;3;32414.0;0;0;0;11;2013-07-04;4486;20;6;5;0;9;12;52;0.001604245079286728;41;1;1;0;3;5;7;0;0;1;0;0;0;0
7254;1969;3;3;38361.0;1;0;1;74;2013-12-27;4310;39;0;56;20;8;14;137;0.0035713354709209877;56;3;3;1;3;10;7;0;0;0;0;0;0;0
4543;1980;3;2;82497.0;0;0;0;32;2012-10-31;4732;777;129;573;216;21;203;1919;0.02326145193158539;45;1;2;7;9;19;4;0;0;0;0;1;0;0
4927;1971;3;3;16626.0;2;0;2;76;2014-01-15;4291;8;3;22;21;1;13;68;0.00408997955010225;54;3;3;0;3;9;9;0;0;0;0;0;0;0
10451;1965;3;3;29672.0;1;1;2;6;2013-03-12;4600;9;1;3;0;4;8;25;0.0008425451604205986;60;1;0;0;3;4;6;0;0;0;0;0;0;0
2926;1952;4;3;55951.0;0;1;1;62;2012-08-23;4801;1241;0;80;0;13;40;1374;0.02455720183732194;73;3;3;6;11;23;8;0;1;0;1;0;0;0
2874;1988;2;4;35388.0;1;0;1;20;2013-03-07;4605;6;4;7;4;3;8;32;0.0009042613315248107;37;1;1;0;3;5;7;0;0;0;0;0;0;0
9738;1986;4;3;42386.0;1;0;1;43;2013-01-13;4658;65;4;16;0;4;11;100;0.0023592695701410843;39;1;3;0;3;7;8;0;0;0;0;0;0;0
7119;1982;3;1;68627.0;0;0;0;45;2013-01-12;4659;395;15;263;60;54;38;825;0.012021507569906888;43;1;2;3;6;12;1;0;0;0;0;0;0;0
3924;1965;5;4;57912.0;0;1;1;34;2014-03-17;4230;801;0;80;0;0;35;916;0.015817101809642214;60;5;8;3;12;28;5;0;0;0;1;0;0;0
5827;1958;3;4;35246.0;1;1;2;53;2014-04-16;4200;36;0;12;2;2;10;62;0.0017590648584236508;67;4;3;1;3;11;5;0;0;0;0;0;0;0
5596;1956;2;3;58821.0;0;1;1;44;2013-10-12;4386;513;14;154;19;0;28;728;0.012376532190884209;69;1;9;2;9;21;6;0;0;0;0;0;0;0
10812;1978;5;2;46377.0;1;0;1;89;2014-03-01;4246;37;0;46;4;3;0;90;0.0019406171162429653;47;1;2;1;3;7;4;0;0;0;0;0;0;0
1717;1988;3;1;39747.0;1;0;1;43;2014-04-13;4203;80;15;93;20;13;52;273;0.006868442901351046;37;3;5;1;4;13;8;0;0;0;0;0;0;0
9491;1984;3;3;23976.0;1;0;1;68;2013-12-27;4310;14;1;21;2;3;25;66;0.0027527527527527527;41;3;3;1;3;10;7;0;0;0;0;0;0;0
9274;1961;4;2;80950.0;0;0;0;44;2013-03-28;4584;525;147;112;219;147;63;1213;0.014984558369363805;64;1;6;7;9;23;2;1;0;0;0;0;0;0
6609;1966;3;6;27038.0;0;0;0;64;2012-09-18;4775;1;26;25;17;23;15;107;0.003957393298320882;59;1;3;0;3;7;9;0;0;0;0;0;1;0
6963;1947;3;1;77457.0;0;0;0;85;2014-03-05;4242;675;11;400;15;45;11;1157;0.014937320061453452;78;1;2;5;10;18;1;0;0;0;0;1;0;0
4440;1964;4;2;64100.0;0;1;1;93;2013-09-10;4418;509;0;27;0;0;10;546;0.008517940717628705;61;1;8;3;6;18;7;0;0;0;1;0;0;0
1379;1992;4;3;42670.0;0;0;0;12;2013-04-27;4554;154;2;46;20;4;15;241;0.005647996250292946;33;1;4;2;4;11;4;0;0;0;0;0;0;0
10032;1976;3;4;12571.0;1;0;1;86;2014-01-18;4288;3;5;14;2;12;17;53;0.004216052819982499;49;4;3;1;3;11;6;0;0;0;0;0;0;0
2826;1967;3;2;22574.0;2;1;3;28;2013-10-28;4370;25;0;8;2;0;2;37;0.0016390537786834412;58;2;2;0;3;7;7;0;0;0;0;0;0;0
2437;1989;3;2;52332.0;0;0;0;69;2013-06-03;4517;861;138;461;60;30;61;1611;0.0307842238018803;36;1;6;5;12;24;3;1;0;0;1;0;0;0
6320;1976;4;1;70893.0;0;0;0;42;2013-02-06;4634;768;44;561;77;44;14;1508;0.021271493659458622;49;1;6;6;10;23;3;0;0;0;0;0;0;0
3050;1966;3;2;54198.0;1;1;2;13;2013-12-17;4320;185;0;28;3;2;17;235;0.004335953356212406;59;6;3;1;6;16;4;0;0;0;0;0;0;0
231;1956;4;3;28839.0;1;1;2;86;2014-03-11;4236;24;0;7;0;0;1;32;0.0011096085162453622;69;2;2;0;3;7;5;0;0;0;0;0;0;0
2392;1972;3;2;40321.0;1;1;2;59;2013-07-29;4461;44;4;21;6;0;27;102;0.002529699164207237;53;2;3;0;3;8;7;0;0;0;0;0;0;0
9478;1985;3;1;66503.0;1;0;1;30;2012-08-14;4810;91;64;128;65;3;50;401;0.006029803166774431;40;2;4;3;6;15;3;0;0;0;0;0;0;0
113;1951;3;2;30833.0;1;1;2;33;2013-07-16;4474;11;0;7;3;1;6;28;0.0009081179255991957;74;2;1;0;3;6;5;0;0;0;0;0;0;0
2863;1970;3;1;52332.0;1;2;3;67;2013-08-23;4436;738;20;172;52;50;20;1052;0.02010242299166858;55;6;2;3;10;21;7;1;0;0;1;0;0;0
1802;1971;3;2;64795.0;0;1;1;23;2013-01-17;4654;412;5;119;38;29;77;680;0.010494636931862027;54;3;3;3;12;21;2;0;0;0;0;0;0;0
520;1974;3;2;34421.0;1;0;1;81;2013-07-01;4489;3;3;7;6;2;9;30;0.00087156096568955;51;1;1;0;2;4;7;0;0;0;0;0;0;0
8275;1965;5;4;47025.0;1;1;2;6;2014-02-09;4266;16;0;3;0;0;1;20;0.0004253056884635832;60;1;1;0;2;4;7;0;0;0;0;0;0;0
9750;1961;5;4;64325.0;0;1;1;41;2013-02-07;4633;731;60;353;78;12;73;1307;0.020318694131364168;64;5;10;3;5;23;7;0;0;0;0;0;0;0
